model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,23504,car,446.9,447.26666666666665,0.36666666666667425,13407,13418,101.19005,360.18512,42.802574,397.17725,0.443142968416214,0.6507603526115417,10
default,23514,car,439.0,439.26666666666665,0.2666666666666515,13170,13178,845.8332,395.37408,810.92395,364.03003,0.658410556614399,0.7668623924255371,8
default,23554,truck,438.53333333333336,600.7,162.16666666666669,13156,18021,643.881,380.26624,637.65393,363.12387,0.5024920165538788,0.7322497963905334,5
default,23608,car,440.43333333333334,440.73333333333335,0.30000000000001137,13213,13222,665.2948,397.89563,651.4293,361.21844,0.8694710201687283,0.896213173866272,9
default,23612,truck,439.3333333333333,439.46666666666664,0.13333333333332575,13180,13184,100.789444,388.39856,94.869385,392.78595,0.339181125164032,0.3838697671890259,2
default,23617,car,444.5,444.8,0.30000000000001137,13335,13344,154.05907,361.2044,99.99414,398.2437,0.8264824218220181,0.89937824010849,9
default,23632,truck,446.8,447.1,0.30000000000001137,13404,13413,176.75377,361.66846,129.27626,395.1035,0.45199214418729144,0.572989284992218,9
default,23742,car,443.26666666666665,443.6333333333333,0.36666666666667425,13298,13309,756.6009,399.52795,730.8276,360.5952,0.7918466871434992,0.8743184208869934,11
default,23745,car,443.5,443.8666666666667,0.36666666666667425,13305,13316,887.18286,397.00238,849.625,364.56033,0.4576827088991801,0.5990976095199585,9
default,23787,car,444.26666666666665,444.56666666666666,0.30000000000001137,13328,13337,666.609,396.8344,650.3285,360.15808,0.8724439409044054,0.8937093615531921,9
default,23789,car,443.5,600.7,157.20000000000005,13305,18021,887.757,397.51077,887.757,397.51077,0.6166583299636841,0.6166583299636841,1
default,23800,car,443.6333333333333,600.7,157.06666666666672,13309,18021,871.10474,382.408,850.2001,365.1436,0.4206750333309174,0.5934861898422241,5
default,23816,car,451.93333333333334,452.1666666666667,0.2333333333333485,13558,13565,408.13226,360.11908,391.5163,398.79715,0.9098025815827506,0.9340021014213562,7
default,23824,car,445.26666666666665,445.56666666666666,0.30000000000001137,13358,13367,838.1448,398.49408,802.04175,363.4505,0.47739841789007187,0.7342591285705566,8
default,23880,car,445.26666666666665,600.7,155.4333333333334,13358,18021,839.5338,399.8753,824.25195,385.73474,0.5679119005799294,0.6677983999252319,4
default,23885,car,446.56666666666666,446.93333333333334,0.36666666666667425,13397,13408,904.1964,397.47852,857.6629,361.4162,0.45804729461669924,0.6013873815536499,10
default,23897,car,445.5,600.7,155.20000000000005,13365,18021,807.7537,366.49222,807.7537,366.49222,0.44629955291748047,0.44629955291748047,1
default,23954,car,446.56666666666666,600.7,154.13333333333338,13397,18021,904.9241,398.0305,884.6239,382.08978,0.5240399003028869,0.6845948100090027,5
default,23963,car,453.8666666666667,454.06666666666666,0.19999999999998863,13616,13622,420.98407,367.2968,407.72043,398.01642,0.9238199492295583,0.9373142123222351,6
default,23978,car,446.8,600.7,153.90000000000003,13404,18021,872.34595,372.07257,868.1207,369.1615,0.47362878918647766,0.4980924427509308,2
default,23991,truck,447.06666666666666,447.1333333333333,0.06666666666666288,13412,13414,129.7126,394.71344,123.73761,399.6687,0.39502570033073425,0.4142306447029114,2
default,24039,car,449.26666666666665,449.6333333333333,0.36666666666667425,13478,13489,857.8928,397.11798,821.672,362.61646,0.5330809354782104,0.630425214767456,11
default,24078,car,449.43333333333334,600.7,151.2666666666667,13483,18021,839.52264,379.87952,839.52264,379.87952,0.3685854375362396,0.3685854375362396,1
default,24139,car,453.93333333333334,454.8333333333333,0.8999999999999773,13618,13645,974.30676,399.27814,899.2947,360.77032,0.7778355192255091,0.9040409922599792,27
default,24226,car,454.76666666666665,600.7,145.9333333333334,13643,18021,902.73865,362.53867,902.73865,362.53867,0.41278067231178284,0.41278067231178284,1
default,24254,truck,460.3666666666667,460.6666666666667,0.30000000000001137,13811,13820,84.2671,365.88367,42.632225,397.85522,0.4783792330159081,0.5898682475090027,9
default,24284,car,463.6666666666667,463.9,0.23333333333329165,13910,13917,418.42596,363.7804,402.72192,395.11252,0.9063331144196647,0.9270001649856567,7
default,24314,car,463.4,463.6333333333333,0.2333333333333485,13902,13909,222.35925,360.55554,176.5516,398.96796,0.7690634557179042,0.8781144618988037,7
default,24319,car,467.23333333333335,467.5,0.2666666666666515,14017,14025,319.96478,360.38843,292.90985,399.02075,0.840852614492178,0.9191461801528931,8
default,24342,car,466.3,466.6,0.30000000000001137,13989,13998,147.62785,362.29736,95.57742,397.0992,0.6674452291594611,0.7334906458854675,9
