model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
tuned,1297,car,111.1,111.43333333333334,0.3333333333333428,3333,3343,847.4726,399.56512,814.45044,362.5943,0.8880458950996399,0.8955621719360352,10
tuned,1303,keke,113.5,113.8,0.29999999999999716,3405,3414,174.2396,363.12946,126.44623,397.38565,0.9206712047259012,0.9241132140159607,9
tuned,1308,car,112.26666666666667,112.8,0.5333333333333314,3368,3384,957.926,396.39166,917.9569,361.281,0.5854190904647112,0.8398128747940063,16
tuned,1345,car,115.36666666666666,115.7,0.3333333333333428,3461,3471,896.4756,399.75928,855.7444,360.5844,0.7126932322978974,0.8180767297744751,10
tuned,1353,car,120.36666666666666,120.7,0.3333333333333428,3611,3621,236.96701,360.2102,190.49866,399.3596,0.797683036327362,0.8508793711662292,10
tuned,1362,motorcycle,116.36666666666666,116.66666666666667,0.30000000000001137,3491,3500,299.08307,363.49408,266.13663,399.3062,0.4557826386557685,0.5542032718658447,9
tuned,1376,car,122.06666666666666,122.4,0.3333333333333428,3662,3672,276.31805,362.28772,232.24316,397.98654,0.7858308255672455,0.8290800452232361,10
tuned,1389,car,119.66666666666667,119.9,0.23333333333333428,3590,3597,320.30963,360.8473,283.6467,395.87158,0.8771353449140277,0.8861309885978699,7
tuned,1395,car,120.3,120.56666666666666,0.2666666666666657,3609,3617,452.31427,360.34924,440.31592,397.87268,0.8719403222203255,0.8805131912231445,8
tuned,1424,keke,121.36666666666666,122.5,1.13333333333334,3641,3675,984.81714,398.92535,937.74146,360.77484,0.8577740087228662,0.9129596948623657,34
tuned,1431,keke,122.26666666666667,122.76666666666667,0.5,3668,3683,197.44702,360.87155,132.65242,398.0247,0.8974990804990133,0.9097641110420227,15
tuned,1435,keke,125.6,125.96666666666667,0.36666666666667425,3768,3779,192.85556,361.17957,146.5412,395.73373,0.9228871735659513,0.934016764163971,11
