model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,16925,car,462.8666666666667,463.6,0.7333333333333485,13886,13908,1004.2683,397.57047,962.3969,360.2622,0.5553969939549764,0.6516703367233276,21
default,16944,car,463.26666666666665,463.6,0.33333333333337123,13898,13908,862.5554,399.8106,826.51105,360.9498,0.8415402770042419,0.8571490049362183,10
default,16960,truck,463.03333333333336,600.7,137.66666666666669,13891,18021,993.6216,387.55145,989.31726,384.32687,0.3614487846692403,0.3713456690311432,3
default,16965,car,464.46666666666664,464.8,0.33333333333337123,13934,13944,906.9507,398.70398,864.5101,361.86368,0.8341707110404968,0.8508155345916748,10
default,16967,car,468.96666666666664,469.2,0.2333333333333485,14069,14076,353.5711,360.62686,326.26312,399.15906,0.8049152152878898,0.8672688603401184,7
default,16974,truck,463.26666666666665,600.7,137.4333333333334,13898,18021,979.192,375.578,969.64,366.88867,0.44000523785750073,0.5198119878768921,6
default,16983,truck,466.3,466.6,0.30000000000001137,13989,13998,148.09714,362.7337,95.62477,398.54486,0.6152496304776933,0.6645709276199341,9
default,16997,truck,467.46666666666664,467.76666666666665,0.30000000000001137,14024,14033,154.57695,360.58624,103.73674,398.17673,0.5465915165841579,0.6819524765014648,8
default,17010,car,470.5,470.8333333333333,0.3333333333333144,14115,14125,125.95964,362.09274,69.372185,399.138,0.6902545809745788,0.73777836561203,10
default,17048,truck,471.2,471.53333333333336,0.33333333333337123,14136,14146,134.05432,362.1004,78.51307,397.58484,0.6469261884689331,0.7117624282836914,10
default,17058,car,467.46666666666664,600.7,133.2333333333334,14024,18021,154.97375,360.41797,130.22267,379.06042,0.40851953625679016,0.453534871339798,5
default,17061,truck,467.73333333333335,467.76666666666665,0.03333333333330302,14032,14033,103.99968,398.7494,103.99968,398.7494,0.41751617193222046,0.41751617193222046,1
default,17082,car,470.7,470.93333333333334,0.2333333333333485,14121,14128,772.47986,397.54486,750.113,364.67712,0.8256003856658936,0.863956868648529,7
default,17099,truck,474.3,474.56666666666666,0.2666666666666515,14229,14237,87.74188,365.2876,45.76204,394.3375,0.5032836012542248,0.5705128908157349,8
default,17104,car,471.2,600.7,129.50000000000006,14136,18021,134.35828,361.33325,134.35828,361.33325,0.42860352993011475,0.42860352993011475,1
default,17123,truck,477.26666666666665,477.6333333333333,0.36666666666667425,14318,14329,139.73189,361.70038,87.325745,397.3144,0.5577124167572368,0.6623197197914124,11
default,17133,car,474.56666666666666,474.6,0.03333333333335986,14237,14238,42.3033,399.1399,42.3033,399.1399,0.4117133617401123,0.4117133617401123,1
default,17151,truck,480.76666666666665,481.1,0.33333333333337123,14423,14433,128.41826,362.1528,72.24714,397.78217,0.49675455689430237,0.6176385283470154,9
default,17156,car,477.26666666666665,600.7,123.4333333333334,14318,18021,139.98438,361.93207,135.54279,364.69388,0.41531601548194885,0.4373653531074524,2
default,17160,car,479.03333333333336,479.6666666666667,0.6333333333333258,14371,14390,1002.58813,398.56824,942.452,360.87592,0.5024064977963766,0.6710654497146606,18
default,17162,car,477.53333333333336,600.7,123.16666666666669,14326,18021,99.99878,387.63278,87.61733,396.543,0.4168549031019211,0.46096962690353394,2
default,17177,truck,479.03333333333336,479.6,0.5666666666666629,14371,14388,1003.7648,399.20978,945.42773,361.70074,0.4822904152028701,0.5651004910469055,17
default,17198,truck,480.76666666666665,600.7,119.9333333333334,14423,18021,128.3944,361.52985,128.3944,361.52985,0.4769144356250763,0.4769144356250763,1
default,17209,car,481.06666666666666,481.1,0.03333333333335986,14432,14433,72.93116,396.93,72.93116,396.93,0.4596346318721771,0.4596346318721771,1
default,17227,truck,483.8666666666667,484.1666666666667,0.30000000000001137,14516,14525,156.37447,361.86725,102.82689,397.95685,0.5349895291858249,0.6479713916778564,9
default,17252,car,487.6666666666667,487.8,0.13333333333332575,14630,14634,377.27136,364.84528,360.91324,391.5158,0.8166235834360123,0.8404907584190369,4
default,17255,car,484.2,484.53333333333336,0.33333333333337123,14526,14536,961.58044,398.61346,910.53076,360.44168,0.5480378866195679,0.6203016042709351,9
default,17275,truck,484.23333333333335,600.7,116.4666666666667,14527,18021,957.8655,396.90497,939.1456,381.42737,0.46375152468681335,0.4782482385635376,2
default,17277,car,485.6,485.93333333333334,0.3333333333333144,14568,14578,974.2755,396.1574,929.74304,360.0365,0.5567142069339752,0.6409152746200562,9
default,17298,car,486.8666666666667,487.3,0.4333333333333371,14606,14619,985.1809,398.70914,933.8309,361.4065,0.5238525445262591,0.6047101616859436,12
default,17299,car,485.6,600.7,115.10000000000002,14568,18021,975.90125,397.16638,975.90125,397.16638,0.4595465064048767,0.4595465064048767,1
default,17303,car,485.9,485.93333333333334,0.03333333333335986,14577,14578,931.2586,361.42776,931.2586,361.42776,0.4503999948501587,0.4503999948501587,1
