model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,2136,bus,70.23333333333333,71.23333333333333,1.0,2107,2137,829.6323,560.6647,803.1974,599.62354,0.38369225144386293,0.5137299299240112,25
default,2142,bus,69.46666666666667,70.3,0.8333333333333286,2084,2109,887.3889,560.9286,871.34094,598.8064,0.3484893210909583,0.46938183903694153,22
default,2184,car,70.86666666666666,71.83333333333333,0.9666666666666686,2126,2155,909.74084,560.66907,895.03345,599.87,0.4257472998329571,0.5662293434143066,28
default,2186,car,70.46666666666667,71.76666666666667,1.2999999999999972,2114,2153,1153.7594,598.7992,1129.8601,560.48376,0.5348007144072117,0.6986981630325317,39
default,2194,car,70.93333333333334,72.2,1.2666666666666657,2128,2166,1055.8221,599.8601,1047.3894,560.88293,0.5061599353426381,0.7326568365097046,38
default,2219,car,71.7,72.86666666666666,1.1666666666666572,2151,2186,1106.1337,599.2064,1083.0197,560.5252,0.5878823135580336,0.7323330044746399,35
default,2307,car,75.63333333333334,76.6,0.9666666666666544,2269,2298,862.1659,561.15576,853.2305,599.48193,0.46122319038425175,0.5464465022087097,28
default,2307,car,77.2,77.76666666666667,0.5666666666666629,2316,2333,834.9156,598.1376,806.282,599.511,0.5660725060631248,0.680554211139679,17
default,2312,truck,75.56666666666666,76.83333333333333,1.2666666666666657,2267,2305,802.27234,560.535,776.1949,599.46985,0.40989088206677826,0.5591852068901062,37
default,2312,truck,77.03333333333333,78.2,1.1666666666666714,2311,2346,771.1516,599.7186,726.1006,599.4222,0.45523936578205654,0.6867043972015381,35
default,2316,bus,72.26666666666667,73.3,1.0333333333333314,2168,2199,904.25867,560.0421,892.7951,599.5957,0.3894540007625307,0.6164527535438538,28
default,2321,bus,71.5,419.96666666666664,348.46666666666664,2145,12599,900.60626,586.4015,900.60626,586.4015,0.3294530212879181,0.3294530212879181,1
default,2338,car,75.3,76.66666666666667,1.3666666666666742,2259,2300,1147.8,599.6382,1133.4467,560.6457,0.5277715550690163,0.6759288311004639,41
default,2340,car,74.66666666666667,75.76666666666667,1.0999999999999943,2240,2273,1053.9387,599.86206,1052.9692,561.08655,0.7088196729168748,0.7698824405670166,33
default,2375,car,72.66666666666667,73.86666666666666,1.1999999999999886,2180,2216,796.64966,565.2946,783.2455,595.32776,0.36389883359273273,0.4524269998073578,6
default,2394,car,76.5,77.23333333333333,0.7333333333333343,2295,2317,1148.5983,599.37854,1143.539,564.3699,0.43060857206583025,0.6134674549102783,20
default,2397,truck,80.9,81.66666666666667,0.7666666666666657,2427,2450,789.7466,560.66614,749.43854,599.0585,0.5137934603474357,0.7395192384719849,22
default,2432,car,77.13333333333334,77.36666666666666,0.23333333333332007,2314,2321,1126.1604,595.74854,1120.9673,561.5238,0.6980871898787362,0.7623968124389648,7
default,2462,motorcycle,77.63333333333334,419.96666666666664,342.3333333333333,2329,12599,665.75446,599.7883,654.19324,592.1167,0.43784650846531514,0.608659029006958,19
default,2473,car,75.66666666666667,419.96666666666664,344.29999999999995,2270,12599,861.6638,562.2117,860.7672,567.29926,0.3464118291934331,0.4518177807331085,6
default,2477,bus,81.33333333333333,81.93333333333334,0.6000000000000085,2440,2458,861.1838,561.2482,842.109,599.115,0.5424121670863208,0.6688390970230103,17
default,2478,truck,75.93333333333334,419.96666666666664,344.0333333333333,2278,12599,859.63293,571.99524,859.34436,575.6596,0.40847670286893845,0.469132661819458,4
default,2479,truck,75.93333333333334,419.96666666666664,344.0333333333333,2278,12599,795.9535,571.67303,789.098,583.5933,0.33687901225957,0.4333409070968628,11
default,2487,truck,76.3,419.96666666666664,343.66666666666663,2289,12599,857.0027,588.41235,855.67896,593.13306,0.36177459359169006,0.3928200602531433,5
default,2491,truck,76.53333333333333,419.96666666666664,343.4333333333333,2296,12599,853.8519,598.3971,853.12756,598.82434,0.44868020713329315,0.5051515698432922,2
default,2492,bus,76.53333333333333,419.96666666666664,343.4333333333333,2296,12599,782.3722,592.203,781.1327,594.60986,0.31963541110356647,0.34655988216400146,3
default,2527,car,79.76666666666667,80.96666666666667,1.2000000000000028,2393,2429,1183.7944,599.2594,1165.8672,561.24335,0.649126281340917,0.7562084794044495,36
default,2528,truck,77.36666666666666,419.96666666666664,342.59999999999997,2321,12599,761.98425,573.859,761.37555,572.2019,0.3542822599411011,0.38628292083740234,2
default,2529,truck,77.4,419.96666666666664,342.5666666666666,2322,12599,824.7458,585.886,823.13214,586.6153,0.36196497082710266,0.38226550817489624,2
default,2537,car,77.6,419.96666666666664,342.3666666666667,2328,12599,754.4631,577.1376,752.8329,578.5431,0.3460899591445923,0.3784772753715515,2
default,2548,car,80.46666666666667,81.53333333333333,1.0666666666666629,2414,2446,1125.8958,599.4531,1098.1245,560.4933,0.5522890733554959,0.6700447201728821,32
default,2550,car,77.93333333333334,419.96666666666664,342.0333333333333,2338,12599,739.4337,589.79626,732.6752,593.50726,0.38198757767677305,0.4257819652557373,5
default,2585,car,79.13333333333334,419.96666666666664,340.8333333333333,2374,12599,662.7952,575.95825,661.7005,577.3506,0.38497595489025116,0.39562591910362244,2
default,2593,car,82.16666666666667,83.23333333333333,1.0666666666666629,2465,2497,1168.1321,599.0704,1150.5643,560.85406,0.6437828605994582,0.7497292160987854,32
default,2621,car,141.7,141.93333333333334,0.2333333333333485,4251,4258,814.23267,566.6216,814.0139,565.7511,0.6938327976635524,0.729572057723999,7
default,2636,motorcycle,79.86666666666666,80.86666666666666,1.0,2396,2426,659.78735,595.8425,658.95654,599.9042,0.3597256030355181,0.48364725708961487,28
default,2648,car,81.96666666666667,82.66666666666667,0.7000000000000028,2459,2480,1053.3744,598.5841,1045.509,562.15186,0.8147120163554237,0.8270280957221985,21
default,2672,car,82.73333333333333,83.43333333333334,0.7000000000000028,2482,2503,1085.9028,597.72034,1070.1445,561.5447,0.8271506002971104,0.8481834530830383,21
default,2678,truck,80.9,419.96666666666664,339.0666666666666,2427,12599,789.6239,560.8702,789.6239,560.8702,0.391944944858551,0.391944944858551,1
