model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
tuned,1625,truck,91.96666666666667,419.96666666666664,328.0,2759,12599,760.9861,585.298,760.9861,585.298,0.42623671889305115,0.42623671889305115,1
tuned,1700,car,112.63333333333334,113.3,0.6666666666666572,3379,3399,824.0316,560.266,805.57324,599.25726,0.8626214832067489,0.8714085817337036,20
tuned,1715,car,97.76666666666667,98.53333333333333,0.7666666666666657,2933,2956,1105.2969,599.3274,1096.2991,561.25806,0.6642312407493591,0.7833611369132996,23
tuned,1724,car,98.56666666666666,99.46666666666667,0.9000000000000057,2957,2984,1160.4316,598.3862,1137.5483,560.4195,0.650997504040047,0.7456840872764587,27
tuned,1725,truck,96.0,419.96666666666664,323.96666666666664,2880,12599,703.5642,597.103,701.4658,599.2008,0.3546687066555023,0.3902239203453064,2
tuned,1733,car,98.96666666666667,99.93333333333334,0.9666666666666686,2969,2998,1077.6414,599.6458,1072.6455,560.47156,0.7562973560958073,0.8035492300987244,29
tuned,1768,car,119.8,120.33333333333333,0.5333333333333314,3594,3610,879.8679,561.3635,860.43115,598.28986,0.8803350515663624,0.8927245140075684,16
tuned,1777,car,101.46666666666667,101.93333333333334,0.46666666666666856,3044,3058,1127.0105,599.4302,1123.0963,561.52924,0.6712833855833326,0.7446712255477905,14
tuned,1782,truck,106.76666666666667,107.3,0.5333333333333314,3203,3219,761.06055,563.9846,736.33636,599.96423,0.45103811071469235,0.6620453596115112,13
tuned,1820,car,103.83333333333333,104.63333333333334,0.8000000000000114,3115,3139,1215.9854,599.8369,1189.4026,560.82385,0.49491454164187115,0.7493681907653809,24
tuned,1840,car,104.26666666666667,419.96666666666664,315.7,3128,12599,1200.5793,577.04175,1200.5793,577.04175,0.34073376655578613,0.34073376655578613,1
tuned,1841,car,104.4,419.96666666666664,315.5666666666666,3132,12599,1195.9779,570.6333,1193.1844,565.682,0.4476444572210312,0.5875216126441956,4
tuned,1849,keke,108.46666666666667,109.3,0.8333333333333286,3254,3279,647.26965,561.02356,589.2532,599.288,0.5906393921375275,0.8978918194770813,25
tuned,1852,keke,109.56666666666666,110.2,0.63333333333334,3287,3306,825.6505,561.3275,803.72675,599.8995,0.6063587982207537,0.8190581202507019,16
tuned,1876,truck,114.53333333333333,115.13333333333334,0.6000000000000085,3436,3454,778.87305,562.4968,750.88354,598.8707,0.5645573805360233,0.7847917079925537,17
tuned,1879,car,110.3,111.0,0.7000000000000028,3309,3330,743.75555,561.228,712.53,596.00006,0.4554784645636876,0.7383867502212524,12
tuned,1881,car,109.6,110.43333333333334,0.8333333333333428,3288,3313,1221.843,599.5231,1188.7417,561.15045,0.43031933361833746,0.5861670970916748,22
tuned,1888,keke,108.96666666666667,419.96666666666664,311.0,3269,12599,612.22974,584.32245,612.22974,584.32245,0.40657711029052734,0.40657711029052734,1
tuned,1892,car,109.63333333333334,419.96666666666664,310.3333333333333,3289,12599,824.0624,565.25055,824.0624,565.25055,0.3333676755428314,0.3333676755428314,1
tuned,1936,car,113.66666666666667,114.2,0.5333333333333314,3410,3426,1194.264,598.843,1169.0383,560.32166,0.4498173865404996,0.6591528058052063,11
tuned,1936,car,114.23333333333333,114.36666666666666,0.13333333333332575,3427,3431,1166.1566,560.65076,1162.3772,561.1516,0.6615906059741974,0.7226719260215759,4
tuned,1955,car,121.16666666666667,122.1,0.9333333333333229,3635,3663,695.3613,561.29126,665.45447,598.974,0.49359864879537513,0.7903686761856079,27
tuned,1975,truck,114.7,115.6,0.8999999999999915,3441,3468,1156.5027,599.3375,1142.4946,561.4524,0.7967438366678026,0.8234105110168457,27
tuned,1992,car,122.0,122.4,0.4000000000000057,3660,3672,861.3352,563.0886,852.4252,598.31104,0.5603648573160172,0.7497035264968872,12
