experiment_key,plot_label,video_key,direction,min_avg_conf,min_duration_s,max_duration_s,overall_wape,keke_f1
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.4,0.5,10.0,0.8773584905660378,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.4,0.5,10.0,0.7680722891566265,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.5,0.0,10.0,1.0880503144654088,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.5,0.0,10.0,1.1265060240963856,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.5,0.15,10.0,1.059748427672956,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.5,0.15,10.0,1.0993975903614457,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.5,0.3,10.0,0.8742138364779874,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.5,0.3,10.0,0.822289156626506,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.5,0.5,10.0,0.89937106918239,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.5,0.5,10.0,0.822289156626506,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.6,0.0,10.0,0.7138364779874213,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.6,0.0,10.0,0.7289156626506024,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.6,0.15,10.0,0.6886792452830188,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.6,0.15,10.0,0.7108433734939759,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.6,0.3,10.0,0.7955974842767296,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.6,0.3,10.0,0.7469879518072289,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,downward,0.6,0.5,10.0,0.9465408805031447,
yola_road__yolo11l_default__botsort__roi,YOLO11l default | botsort | ROI,yola_road,upward,0.6,0.5,10.0,0.9337349397590361,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.3,0.0,10.0,0.9811320754716981,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.3,0.0,10.0,0.963855421686747,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.3,0.15,10.0,0.9811320754716981,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.3,0.15,10.0,0.963855421686747,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.3,0.3,10.0,0.9811320754716981,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.3,0.3,10.0,0.963855421686747,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.3,0.5,10.0,0.9811320754716981,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.3,0.5,10.0,0.963855421686747,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.4,0.0,10.0,0.9905660377358491,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.4,0.0,10.0,0.9909638554216867,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.4,0.15,10.0,0.9905660377358491,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.4,0.15,10.0,0.9909638554216867,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.4,0.3,10.0,0.9905660377358491,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.4,0.3,10.0,0.9909638554216867,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.4,0.5,10.0,0.9905660377358491,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.4,0.5,10.0,0.9909638554216867,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.5,0.0,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.5,0.0,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.5,0.15,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.5,0.15,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.5,0.3,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.5,0.3,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.5,0.5,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.5,0.5,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.6,0.0,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.6,0.15,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.6,0.3,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo11l_default__bytetrack__full_frame,YOLO11l default | bytetrack | Full frame,yola_road,upward,0.6,0.5,10.0,0.9969879518072289,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.3,0.0,10.0,1.248427672955975,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.3,0.0,10.0,1.3975903614457832,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.3,0.15,10.0,1.179245283018868,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.3,0.15,10.0,1.3072289156626506,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.3,0.3,10.0,0.9056603773584906,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.3,0.3,10.0,0.9578313253012049,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.3,0.5,10.0,0.8742138364779874,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.3,0.5,10.0,0.7981927710843374,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.4,0.0,10.0,1.2264150943396226,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.4,0.0,10.0,1.3524096385542168,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.4,0.15,10.0,1.169811320754717,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.4,0.15,10.0,1.2801204819277108,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.4,0.3,10.0,0.9119496855345912,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.4,0.3,10.0,0.9487951807228916,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.4,0.5,10.0,0.8773584905660378,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.4,0.5,10.0,0.8042168674698795,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.5,0.0,10.0,1.0723270440251573,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.5,0.0,10.0,1.1204819277108433,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.5,0.15,10.0,1.0408805031446542,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.5,0.15,10.0,1.0963855421686748,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.5,0.3,10.0,0.89937106918239,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.5,0.3,10.0,0.822289156626506,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.5,0.5,10.0,0.9025157232704403,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.5,0.5,10.0,0.8283132530120482,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.6,0.0,10.0,0.7138364779874213,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.6,0.0,10.0,0.7228915662650602,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.6,0.15,10.0,0.6886792452830188,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.6,0.15,10.0,0.7048192771084337,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.6,0.3,10.0,0.8018867924528302,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.6,0.3,10.0,0.75,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,downward,0.6,0.5,10.0,0.9465408805031447,
yola_road__yolo11l_default__bytetrack__roi,YOLO11l default | bytetrack | ROI,yola_road,upward,0.6,0.5,10.0,0.9337349397590361,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.3,0.0,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.3,0.0,10.0,0.9879518072289156,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.3,0.15,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.3,0.15,10.0,0.9879518072289156,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.3,0.3,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.3,0.3,10.0,0.9879518072289156,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.3,0.5,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.3,0.5,10.0,0.9879518072289156,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.4,0.0,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.4,0.0,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.4,0.15,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.4,0.15,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.4,0.3,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.4,0.3,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.4,0.5,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.4,0.5,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.5,0.0,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.5,0.0,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.5,0.15,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.5,0.15,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.5,0.3,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.5,0.3,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.5,0.5,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.5,0.5,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.6,0.0,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.6,0.15,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.6,0.3,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo11l_tuned__botsort__full_frame,YOLO11l tuned | botsort | Full frame,yola_road,upward,0.6,0.5,10.0,0.9969879518072289,
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.3,0.0,10.0,0.1949685534591195,0.9621621621621621
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.3,0.0,10.0,0.8825301204819277,0.5416666666666666
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.3,0.15,10.0,0.16352201257861634,0.9591280653950954
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.3,0.15,10.0,0.858433734939759,0.5365853658536585
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.3,0.3,10.0,0.449685534591195,0.7935483870967742
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.3,0.3,10.0,0.6385542168674698,0.47826086956521746
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.3,0.5,10.0,0.8679245283018868,0.2296650717703349
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.3,0.5,10.0,0.7831325301204819,0.25
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.4,0.0,10.0,0.1949685534591195,0.9621621621621621
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.4,0.0,10.0,0.8825301204819277,0.5384615384615384
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.4,0.15,10.0,0.16352201257861634,0.9591280653950954
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.4,0.15,10.0,0.858433734939759,0.5333333333333333
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.4,0.3,10.0,0.449685534591195,0.7935483870967742
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.4,0.3,10.0,0.641566265060241,0.47445255474452563
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.4,0.5,10.0,0.8679245283018868,0.2296650717703349
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.4,0.5,10.0,0.7891566265060241,0.24369747899159663
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.5,0.0,10.0,0.1761006289308176,0.9591280653950954
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.5,0.0,10.0,0.8644578313253012,0.5071428571428571
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.5,0.15,10.0,0.14465408805031446,0.956043956043956
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.5,0.15,10.0,0.8403614457831325,0.5017921146953405
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.5,0.3,10.0,0.46855345911949686,0.7882736156351791
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.5,0.3,10.0,0.6265060240963856,0.44609665427509293
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.5,0.5,10.0,0.8773584905660378,0.22222222222222224
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.5,0.5,10.0,0.8072289156626506,0.21367521367521367
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.6,0.0,10.0,0.16666666666666666,0.9617486338797814
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.6,0.0,10.0,0.8192771084337349,0.4909747292418773
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.6,0.15,10.0,0.1289308176100629,0.9586776859504131
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.6,0.15,10.0,0.7981927710843374,0.48550724637681164
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.6,0.3,10.0,0.4779874213836478,0.7908496732026142
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.6,0.3,10.0,0.6024096385542169,0.4285714285714286
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,downward,0.6,0.5,10.0,0.8867924528301887,0.21359223300970873
yola_road__yolo11l_tuned__botsort__roi,YOLO11l tuned | botsort | ROI,yola_road,upward,0.6,0.5,10.0,0.8313253012048193,0.19047619047619047
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.0,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.0,10.0,0.9819277108433735,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.15,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.15,10.0,0.9819277108433735,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.3,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.3,10.0,0.9819277108433735,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.5,10.0,0.9905660377358491,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.5,10.0,0.9819277108433735,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.0,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.0,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.15,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.15,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.3,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.3,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.5,10.0,0.9937106918238994,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.5,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.0,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.0,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.15,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.15,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.3,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.3,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.5,10.0,0.9968553459119497,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.5,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.0,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.15,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.3,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo11l_tuned__bytetrack__full_frame,YOLO11l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.5,10.0,0.9939759036144579,
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.3,0.0,10.0,0.1918238993710692,0.9539295392953929
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.3,0.0,10.0,0.7590361445783133,0.6245847176079734
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.3,0.15,10.0,0.16037735849056603,0.951086956521739
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.3,0.15,10.0,0.7469879518072289,0.6153846153846154
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.3,0.3,10.0,0.44025157232704404,0.8025477707006369
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.3,0.3,10.0,0.572289156626506,0.5422535211267605
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.3,0.5,10.0,0.8710691823899371,0.23076923076923073
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.3,0.5,10.0,0.786144578313253,0.26050420168067223
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.4,0.0,10.0,0.1918238993710692,0.9539295392953929
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.4,0.0,10.0,0.7560240963855421,0.6245847176079734
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.4,0.15,10.0,0.16037735849056603,0.951086956521739
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.4,0.15,10.0,0.7439759036144579,0.6153846153846154
